continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime,cityName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,石家庄,Shijiazhuang,130100,147,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,邢台,Xingtai,130500,32,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,境外输入,,0,36,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,502,0,367,6,2021/1/8 16:01,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,境外输入,,0,169,0,158,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,滨海新区,Binhai New Area,120116,13,0,13,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,302,3,2021/1/8 10:06,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,石家庄,Shijiazhuang,130100,143,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,邢台,Xingtai,130500,32,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,境外输入,,0,36,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,498,0,367,6,2021/1/8 9:51,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,朝阳区,Chaoyang District,110105,78,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,顺义区,Shunyi District,110113,37,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,境外输入,,0,207,3,186,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,怀柔区,Huairou District,110116,8,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,995,164,947,9,2021/1/8 9:27,待明确地区,Area not defined,0,4,0,700,9
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,石家庄,Shijiazhuang,130100,112,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,邢台,Xingtai,130500,30,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,境外输入,,0,36,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,465,0,367,6,2021/1/7 9:45,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,朝阳区,Chaoyang District,110105,78,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,顺义区,Shunyi District,110113,36,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,境外输入,,0,207,3,186,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,怀柔区,Huairou District,110116,8,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,947,9,2021/1/7 8:35,待明确地区,Area not defined,0,4,0,700,9
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,石家庄,Shijiazhuang,130100,62,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,邢台,Xingtai,130500,29,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,境外输入,,0,34,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,412,0,367,6,2021/1/6 9:58,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,境外输入,,0,169,0,157,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,滨海新区,Binhai New Area,120116,13,0,13,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,316,50,301,3,2021/1/6 9:33,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,朝阳区,Chaoyang District,110105,78,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,顺义区,Shunyi District,110113,36,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,境外输入,,0,207,3,186,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,怀柔区,Huairou District,110116,8,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,994,164,945,9,2021/1/6 8:54,待明确地区,Area not defined,0,4,0,698,9
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,朝阳区,Chaoyang District,110105,78,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,顺义区,Shunyi District,110113,35,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,境外输入,,0,207,3,186,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,怀柔区,Huairou District,110116,8,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,993,164,944,9,2021/1/5 10:24,待明确地区,Area not defined,0,4,0,697,9
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,境外输入,,0,168,0,156,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,滨海新区,Binhai New Area,120116,13,0,13,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,315,50,300,3,2021/1/5 10:20,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,石家庄,Shijiazhuang,130100,40,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,待明确,,0,5,0,0,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,邢台,Xingtai,130500,26,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,境外输入,,0,34,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,392,0,367,6,2021/1/5 10:06,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,待明确,,0,5,0,0,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,境外输入,,0,34,0,34,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,石家庄,Shijiazhuang,130100,29,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,邢台,Xingtai,130500,23,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,378,0,367,6,2021/1/4 8:34,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,朝阳区,Chaoyang District,110105,78,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,顺义区,Shunyi District,110113,34,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,境外输入,,0,207,3,186,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,992,164,944,9,2021/1/4 8:20,怀柔区,Huairou District,110116,8,0,0,0
